PROFILEAREA,SETTD,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
CITIPOWER,11/08/2011,25038.529,22609.386,23496.427,21837.044,20496.719,19549.043,18764.223,18083.608,17972.388,18109.437,18969.074,20485.56,24019.427,29445.92,34178.705,37280.319,36837.785,35357.797,34657.078,34427.557,34118.921,33513.621,33435.264,34166.9,34494.905,33955.391,32913.263,31544.036,31059.168,30682.924,30808.266,30753.177,31210.753,32352.911,34348.082,37678.439,41278.608,42809.855,42599.824,42054.546,41372.643,40476.142,38969.558,37348.318,35326.184,33024.806,30993.304,28068.809,MRIM
CITIPOWER,12/08/2011,25751.204,23230.069,24111.865,22599.578,21263.462,20348.006,19599.747,18962.545,18798.476,18991.156,20058.66,21740.902,25579.102,31111.443,36376.886,40349.553,41269.406,40524.176,40130.962,39518.528,38976.661,38015.812,37797.011,37548.327,37366.599,37274.064,37566.496,37075.777,36453.559,34982.401,33708.841,33371.731,33880.72,34735.398,37046.677,40632.157,43459.41,44114.165,43516.387,42729.118,41903.009,40865.648,39697.569,38422.166,37278.362,36166.936,35082.495,32569.585,MRIM
CITIPOWER,13/08/2011,29966.413,27035.388,27584.078,25436.829,23709.212,22579.994,21672.259,20785.257,20424.733,20255.831,20673.608,21020.806,22179.464,23694.136,25016.702,27922.442,30973.375,32698.67,33846.764,34667.123,35412.856,35873.01,35740.801,35297.988,33935.527,33250.06,33168.762,33024.638,33290.854,33355.645,33472.78,33981.971,34307.048,36086.345,38320.65,41201.084,43448.643,43272.872,41845.861,40367.73,38931.955,37846.404,36574.209,35259.658,34300.493,33391.812,32917.766,31024.626,MRIM
CITIPOWER,14/08/2011,28790.097,26231.688,26810.708,24586.926,23022.67,21751.241,20649.059,19741.455,19311.53,19057.38,19206.131,19458.283,20188.419,21016.281,21756.761,23930.946,26109.379,27595.782,28553.45,28424.732,28511.694,28234.374,27964.273,27469.644,27031.748,26942.561,26893.05,26491.035,26050.101,25655.031,25684.364,26028.728,26589.107,28202.684,31386.484,36193.409,40146.679,41425.789,41089.237,40424.819,39774.888,38998.954,37444.837,35336.31,33497.998,31380.02,29643.267,27207.441,MRIM
CITIPOWER,15/08/2011,24816.608,22668.098,23741.372,22078.139,20781.593,19895.124,19061.348,18376.735,18008.193,18084.552,19136.525,20738.063,24538.601,29965.307,35299.301,38789.114,39272.099,38631.428,38806.412,38548.705,38676.096,38320.496,38015.327,37667.175,37229.794,36486.533,36838.003,36800.56,36776.667,36661.761,36591.116,37382.346,38780.955,40333.133,42070.312,44673.502,47383.298,48786.213,48427.637,47493.988,46046.499,44724.792,42704.009,39780.243,36837.823,33940.738,31650.653,28650.616,MRIM
CITIPOWER,16/08/2011,26068.961,23530.666,24362.835,22605.427,21205.132,20375.744,19307.357,18697.778,18449.79,18544.218,19474.674,20983.172,24810.728,30290.758,35287.186,38194.383,38422.615,37480.606,37224.413,36240.952,35177.973,34156.507,33055.925,31805.483,31316.411,30766.67,30562.504,30205.78,30289.33,30300.872,29908.223,29929.235,30408.352,31099.467,32837.136,36283.539,39747.628,41269.6,41104.176,40489.964,39662.803,38741.773,37266.999,35306.58,33011.958,30938.755,29254.189,26524.674,MRIM
CITIPOWER,17/08/2011,23803.654,21524.797,22696.987,21099.707,19801.763,18790.879,17958.278,17335.443,17118.081,17260.105,18145.636,19543.135,23136.351,28270.882,33175.977,36043.087,36501.952,35688.169,35245.642,34643.454,34766.402,34660.622,34387.421,35113.247,35730.027,35776.618,35984.808,36115.392,36307.933,36238.511,36056.02,36500.435,37338.803,38135.018,39418.427,41944.564,44937.821,45915.715,45482.988,44631.01,43527.774,42559.182,40815.355,38363.165,36144.143,33813.11,31528.503,28697.812,MRIM
CITIPOWER,18/08/2011,25965.808,23429.125,24400.207,22672.643,21351.181,20418.51,19611.267,19029.017,18877.105,19074.637,20073.946,21737.981,25793.922,31672.577,36615.098,39807.735,39978.055,39144.345,38743.118,38281.322,38471.717,38142.623,38138.749,37637.704,37110.317,36768.764,36693.157,36304.951,35737.809,35342.544,35222.584,35481.139,36527.104,37702.049,39808.065,43277.476,45558.835,46502.729,46018.261,45331.784,44412.522,43322.692,41528.062,39578.533,37211.445,34892.969,32795.844,29735.579,MRIM
CITIPOWER,19/08/2011,26962.295,24253.12,25016.898,23076.403,21478.757,20504.873,19667.885,18983.889,18717.027,18784.146,19665.056,21145.245,24749.147,29894.147,34663.402,38100.793,38725.867,37741.573,37800.056,36453.908,35214.794,34353.032,33891.006,33449.551,33360.313,33029.456,33146.074,33093.665,32946.527,32782.973,32222.138,31917.882,32868.233,34596.802,36889.92,39448.701,41644.223,42127.747,41084.253,40095.187,39213.169,38205.528,36981.807,35609.922,34553.775,33787.349,33035.827,30455.58,MRIM
CITIPOWER,20/08/2011,27524.123,24579.97,25220.914,23109.287,21506.876,20308.115,19412.465,18628.377,18367.017,18359.713,18718.812,19165.408,20453.969,21943.79,23384.657,25995.854,28342.78,29778.793,31041.139,30946.122,30510.704,29753.541,29331.217,28599.107,27748.251,27107.829,26765.714,26232.995,25906.786,25695.314,25421.689,25771.474,26279.33,27736.129,29868.215,33462.603,37571.161,38989.094,38757.367,37551.651,36499.815,35717.201,34709.922,33770.729,33075.801,32644.723,32214.028,30432.926,MRIM
CITIPOWER,21/08/2011,27914.641,25493.424,26038.955,24028.529,22580.787,21335.31,20371.182,19519.577,19119.345,18853.484,19085.708,19310.34,20240.009,21339.269,22161.582,24115.02,26170.55,27400.437,28271.619,28165.962,27873.417,27319.473,26828.01,26423.91,26593.738,26272.727,26007.658,25724.15,25510.684,25357.498,25231.598,25292.221,25779.113,27038.566,29115.878,32944.973,38078.731,40151.178,40421.776,39941.027,39317.645,38869.669,37823.591,35888.387,34336.143,32209.262,30357.909,27775.084,MRIM
CITIPOWER,22/08/2011,25053.756,22773.706,23871.444,22097.933,20921.87,19993.055,19190.669,18622.17,18485.802,18630.452,19576.726,21169.696,25043.561,30706.439,36217.325,38869.05,38758.388,37241.547,36326.913,35166.81,34275.007,33371.711,32626.001,31929.639,31659.584,31185.381,31036.42,30661.922,30231.274,29905.506,29774.903,29891.377,30605.707,31503.012,33259.454,36843.045,41547.2,44270.543,44625.12,44018.112,42959.191,42142.488,40581.584,38261.568,35663.901,33108.549,31032.801,28123.928,MRIM
CITIPOWER,23/08/2011,25517.951,23149.285,24187.821,22471.411,21199.506,20488.84,19520.471,18953.118,18871.116,19029.864,20121.754,21905.824,25991.83,32102.675,36918.632,39078.705,38407.782,36557.87,35536.809,34553.854,33906.038,33136.727,32536.09,32023.869,31599.98,31235.328,31206.917,30666.915,30493.695,30267.136,30128.014,30253.796,30728.684,31685.403,33287.681,36501.447,40999.597,43482.512,43744.226,43279.903,42456.64,41499.44,39994.511,38069.006,35681.724,33380.541,31198.026,28132.66,MRIM
CITIPOWER,24/08/2011,25337.808,22926.61,24028.609,22270.696,20987.321,20025.643,19318.054,18868.678,18746.948,18899.8,19818.647,21650.416,25725.57,31783.087,36669.708,39156.977,38605.837,36596.787,35655.171,34552.982,33688.834,32774.222,32115.327,31572.506,31472.384,31070.874,30893.512,30433.058,30208.764,29890.452,29737.176,29888.165,30570.096,31595.073,33220.19,36058.45,40363.495,42676.568,42864.73,42348.579,41529.467,40635.372,39064.077,37101.062,35152.286,32897.105,30954.365,28186.383,MRIM
CITIPOWER,25/08/2011,25276.678,22760.283,23678.373,22047.4,20782.068,19800.561,19054.363,18570.692,18258.019,18482.233,19338.13,20911.01,24750.607,30437.068,34766.965,36938.443,36422.031,34605.608,33839.497,33014.746,32571.678,31918.227,31541.502,32333.041,31123.683,30946.733,31141.944,31862.554,32890.591,33732.918,34317.576,35643.251,36762.679,35213.393,36173.277,38935.939,42900.282,44690.662,44640.337,44387.354,42940.292,42258.627,40991.693,38792.789,36929.909,34620.592,33008.799,30784.565,MRIM
CITIPOWER,26/08/2011,27562.897,25137.52,24963.233,23452.315,21686.722,21470.468,20463.53,20601.555,19106.717,20030.559,20285.635,22692.148,25790.45,31382.533,36336.75,39078.222,39104.358,38095.574,37676.945,36972.793,36098.339,35061.989,34413.758,33595.075,32997.459,32704.505,32601.274,32245.457,32105.663,31559.124,31055.366,31572.494,32307.404,33769.164,36103.387,39841.371,43378.537,44934.477,44052.18,43096.521,42049.738,40985.568,39506.991,37826.393,36567.987,35510.148,34477.494,31757.298,MRIM
CITIPOWER,27/08/2011,28548.816,25753.821,26127.716,23984.93,22369.055,21217.373,20236.789,19449.965,19094.289,19015.296,19335.983,19751.168,21111.739,22640.342,24266.449,27070.985,29838.359,31405.654,31955.164,31431.453,30722.571,30274.2,30083.652,29707.706,29232.644,29002.258,28793.65,28242.384,28248.172,27905.317,28010.567,28587.653,29410.095,31102.689,33264.874,36376.05,39688.254,40961.479,40525.405,39473.04,38286.927,37331.56,36540.904,35236.857,34356.335,33707.76,33282.521,31448.035,MRIM
CITIPOWER,28/08/2011,28801.094,26333.344,26804.279,24700.325,23220.988,21977.382,20862.406,19975.326,19386.77,19161.71,19258.715,19487.738,20404.31,21554.232,22631.18,24681.163,26329.968,27322.128,27790.646,27768.168,27887.172,27482.513,27016.591,26502.606,26196.945,25981.484,25959.299,25626.633,25617.879,25510.625,25686.958,26703.55,27198.113,28727.751,31751.093,35579.059,40422.151,42608.571,42837.952,42336.031,41772.557,40872.198,39324.041,36917.128,34686.3,32660.185,30928.165,28151.237,MRIM
CITIPOWER,29/08/2011,25292.665,23067.359,24100.051,22209.633,21010.194,19938.582,19051.005,18332.526,18035.441,18101.868,19045.597,20475.847,24283.736,29616.541,34727.189,38602.897,37787.614,35771.201,35037.89,34227.881,34126.017,33696.353,33272.687,33026.556,33741.429,33505.223,33421.12,33111.813,32808.645,32173.914,31802.09,32166.994,33025.467,34369.467,36812.874,41263.709,46368.143,48758.882,48691.712,47796.016,46516.211,45521.663,43785.195,41141.183,38234.768,35200.24,32751.985,29865.632,MRIM
CITIPOWER,30/08/2011,26723.405,24265.722,25152.73,23287.269,22059.97,21125.07,20373.741,19933.674,19737.636,19988.652,21038.92,22982.805,27386.169,33639.946,38890.711,42095.981,41518.593,39851.941,39371.389,37732.348,36692.365,35578.622,35231.797,35259.23,35433.457,35539.693,35685.952,35361.635,35358.494,35562.433,36119.208,37083.862,38385.481,40339.058,42861.872,45853.168,48856.001,50429.598,50227.781,49190.28,47948.782,46721.007,44735.818,41962.753,38988.856,35924.746,33373.303,29940.971,MRIM
CITIPOWER,31/08/2011,26891.999,24249.52,25110.92,23357.651,21870.549,20813.679,19942.661,19470.759,19253.838,19301.206,20296.817,22071.825,26020.379,31840.441,36904.349,39919.978,39874.204,38574.663,37759.415,36893.622,36647.259,36214.119,36372.826,36275.884,35914.668,35484.043,35486.806,35122.828,34872.009,34299.906,34850.226,35365.692,36288.342,37618.414,39765.507,42979.806,46334.118,48072.987,47639.812,46770.129,45618.417,44550.45,42831.048,40625.766,37912.673,35306.796,32855.49,29859.586,MRIM
CITIPOWER,01/09/2011,26723.565,24221.531,25077.585,23194.685,21804.511,20815.811,20075.94,19407.192,19193.63,19299.827,20203.373,21824.979,25925.686,31740.904,36797.069,40233.103,40638.797,39458.069,38770.017,37980.902,37214.074,36201.009,35509.901,34942.848,33956.654,33315.99,33035.435,32463.743,32115.654,31692.078,31449.032,31496.571,32441.24,33934.608,35748.427,38764.338,43470.204,46146.672,46420.602,45882.09,45140.967,44358.039,42827.821,40777.92,38547.939,36203.401,33949.787,30696.999,MRIM
CITIPOWER,02/09/2011,27488.286,24788.493,25550.889,23622.866,22147.124,21071.463,20254.3,19590.233,19278.674,19495.117,20463.286,22084.844,26255.907,31905.724,36722.881,39432.01,39333.546,37567.473,36586.065,35502.565,34760.27,33870.297,33270.776,32491.654,31896.536,31613.363,31522.108,31042.376,30707.497,30418.746,30101.61,30093.991,30442.376,31296.567,31916.471,33888.109,37223.633,39211.406,38771.044,38208.671,37427.165,36587.951,35665.59,34557.428,33704.605,32937.238,32175.325,30017.134,MRIM
CITIPOWER,03/09/2011,26993.33,24241.965,25004.117,22832.836,21332.58,20211.675,19322.126,18594.325,18202.158,18043.137,18304.448,18704.934,20009.48,21549.908,22910.231,25153.72,26801.328,27785.545,28531.511,28550.584,28727.387,28398.201,27845.273,27600.893,27127.577,26677.053,26566.158,25909.966,25929.598,25896.714,25484.418,25521.42,25993.481,27005.01,29002.132,31858.912,35156.707,36734.344,36168.171,35135.762,34076.278,33222.501,32116.553,30992.811,30526.591,30121.513,29934.817,28113.905,MRIM
CITIPOWER,04/09/2011,25401.777,23055.764,23924.521,21967.107,20402.944,19049.715,18076.125,17287.914,16815.617,16535.397,16623.172,16729.46,17346.273,18113.233,18822.899,20371.087,22056.136,23779.593,25403.424,26757.427,27901.449,28561.781,28751.652,28340.436,28473.15,27458.825,26089.382,26867.47,27229.206,27106.274,27697.682,27940.512,27775.551,28494.319,29676.236,32106.847,36213.973,38464.308,38570.875,38014.396,37303.639,36737.078,35347.399,33626.257,31883.04,30057.389,28937.899,26620.837,MRIM
CITIPOWER,05/09/2011,23900.839,21622.082,22710.207,20979.372,19737.645,18792.491,18015.167,17530.904,17277.474,17317.905,18269.365,19778.022,23502.538,28902.169,33396.832,35473.933,35026.138,33584.92,33240.613,32445.455,32201.714,31512.042,31180.803,30833.017,30879.867,30674.94,30782.899,30476.724,30163.969,29962.477,29789.217,29849.426,30276.017,31025.841,31945.351,34337.366,38109.465,41004.371,41150.348,40096.652,38765.211,37810.893,36251.222,34072.614,31919.311,30065.727,28532.247,26117.275,MRIM
CITIPOWER,06/09/2011,23289.435,21041.344,22221.589,20519.083,19286.615,18379.44,17604.624,17035.388,16842.042,16873.956,17734.407,19107.181,22556.364,27469.587,31526.403,34000.614,34314.345,33274.123,33259.593,34734.298,35715.021,35981.61,36426.928,36160.185,35965.888,36321.026,36499.124,35039.346,35443.332,35169.318,34121.068,34230.562,34837.506,35431.105,36932.909,39904.04,44455.801,47637.36,48259.999,47739.142,46730.486,45851.655,44012.912,41672.529,39186.227,36565.014,33899.203,30657.37,MRIM
CITIPOWER,07/09/2011,27549.947,24923.891,25753.993,23880.806,22457.533,21495.571,20658.754,20059.01,19898.404,20143.628,21162.995,22936.793,27216.002,33399.524,38014.408,40301.262,39578.013,37748.03,36578.23,35674.394,35522.87,35508.475,34968.416,34739.629,34486.983,34513.736,34758.655,34299.488,33608.107,32703.883,32184.877,32347.156,33583.19,35354.715,36882.116,40096.513,44815.753,48069.14,48312.285,47806.534,46715.018,45781.775,44214.17,41755.907,39122.282,36559.247,34332.13,31172.038,MRIM
CITIPOWER,08/09/2011,28076.433,25316.888,26058.653,24245.881,22850.968,21758.936,21040.714,20480.332,20289.585,20386.847,21460.489,23239.816,27533.947,33815.191,38596.35,41001.049,40578.095,38731.832,37879.267,36925.011,36561.804,35892.461,35209.093,34343.212,34351.038,33728.332,33451.565,33256.747,32801.098,32827.575,33295.444,34255.381,35818.342,37398.563,39560.877,41946.784,45651.787,48773.466,49092.938,48614.348,47248.087,46364.433,44981.586,42878.776,40274.096,37800.351,35322.468,32108.273,MRIM
CITIPOWER,09/09/2011,28959.429,26074.611,26852.402,24897.438,23489.391,22301.813,21420.026,20790.421,20505.99,20616.64,21622.109,23346.58,27542.398,33662.579,39475.201,44250.763,44913.43,44284.703,44476.248,44762.239,44410.383,42822.163,42152.95,41203.098,40251.069,39424.321,38505.584,37516.752,37756.194,37220.261,37315.34,37840.957,39003.885,39656.481,42535.271,45661.5,49336.138,50779.198,50198.632,49481.635,48045.029,47095.909,45712.293,43749.331,42251.458,40633.188,38861.14,35957.54,MRIM
CITIPOWER,10/09/2011,32418.685,29109.873,29439.494,26962.844,25120.089,23755.603,22705.071,21837.852,21493.62,21316.672,21496.542,21999.234,23302.996,25302.317,26775.485,29997.849,32206.671,34264.167,34670.761,35880.753,36631.012,37120.968,37345.613,36603.366,36661.877,36181.409,35982.798,34856.36,33956.761,33138.095,33139.068,33464.655,34405.453,35902.044,37676.638,41443.779,44877.236,46321.159,45623.149,44328.609,42929.747,41872.516,40565.955,39187.81,38305.138,37434.842,36744.946,34695.429,MRIM
CITIPOWER,11/09/2011,31695.316,28621.339,29026.99,26872.468,25075.767,23691.27,22504.456,21507.9,20878.915,20414.64,20555.652,20875.667,21719.141,22972.402,23846.706,26373.159,29750.064,32315.65,33933.09,34598.699,35284.125,34130.353,33345.499,33535.41,33549.858,32963.05,32995.184,31978.774,31482.407,31400.188,31578.289,32083.995,33046.448,35597.83,38313.603,42394.283,47206.442,49946.132,50060.584,49252.971,48213.884,47376.572,45234.361,42732.464,39930.203,37218.728,35171.135,32006.274,MRIM
CITIPOWER,12/09/2011,28683.012,25993.462,26586.076,24714.873,23270.274,22262.483,21328.094,20526.263,20195.949,20307.403,21389.371,23069.635,27376.943,33467.019,38650.335,42268.183,42631.188,41914.791,41663.823,41223.487,40844.061,40126.499,40168.207,40000.527,39084.343,38687.261,38751.863,38542.377,37845.545,37296.471,36779.557,36630.361,38058.483,40230.203,43181.513,46868.788,49832.325,51951.912,51937.057,51057.546,49464.943,48207.939,46264.288,43273.344,40277.614,37326.18,34917.731,31678.094,MRIM
CITIPOWER,13/09/2011,28258.91,25423.864,26104.777,24071.313,22683.947,21652.256,20742.728,20139.3,20017.837,20007.436,21062.117,22659.933,27052.037,33119.994,38091.371,40826.634,40826.729,38977.71,38232.782,37846.986,37609.231,36865.141,36250.162,35178.624,34539.496,33741.524,33405.36,32556.788,32239.838,31906.186,31474.892,31734.876,32492.678,33665.956,35166.457,38022.448,42122.422,45795.245,46457.478,46013.112,45042.924,44164.747,42586.059,40355.06,37943.028,35391.613,33222.474,30298.289,MRIM
CITIPOWER,14/09/2011,27034.573,24447.636,25167.972,23198.933,21723.524,20768.94,19789.697,19270.295,19064.028,19242.322,20170.979,21823.776,25898.593,31493.666,35513.676,37279.131,37610.624,36470.579,37012.842,37607.777,36920.198,35905.782,34662.469,33969.954,33885.339,34635.782,34900.556,34349.354,34095.509,33291.228,33157.114,33418.84,34271.501,35329.179,37298.643,40250.166,43957.44,46754.593,47343.501,46852.602,45747.282,44812.306,43633.845,41281.226,38869.74,36326.044,34386.162,31294.463,MRIM
CITIPOWER,15/09/2011,28007.173,25420.351,26144.572,24267.212,22851.454,21917.139,21147.202,20564.121,20397.392,20624.07,21642.563,23526.523,28015.894,34008.362,38196.004,40930.596,40041.235,38106.32,37001.277,35864.657,35535.522,35269.322,34639.018,34129.537,34014.486,33960.626,34529.728,35184.223,35498.163,35580.176,35324.917,35206.845,35701.389,36751.702,38442.53,40751.828,44283.516,46767.643,46941.755,46356.571,45557.294,44720.066,43194.852,41397.775,39323.783,37159.588,35257.574,31942.943,MRIM
CITIPOWER,16/09/2011,28519.701,25571.678,26246.335,24174.265,22779.836,21681.809,20776.81,20101.783,19818.27,19999.053,20711.439,22407.282,26335.159,31792.784,36025.748,39123.513,39618.564,38205.121,37636.766,36526.919,35952.863,34422.941,33696.262,33076.851,32813.953,32374.645,32096.878,31924.427,31729.129,31343.963,31045.642,31069.991,31508.782,31858.449,32613.416,34267.169,37035.022,40021.234,40103.658,39399.497,38658.71,37952.751,36708.723,35532.231,34647.101,34062.82,33363.722,31047.343,MRIM
CITIPOWER,17/09/2011,27752.914,25030.331,25620.394,23659.578,22288.911,21021.478,19969.72,19273.225,18856.995,18834.481,19189.427,19745.164,21174.495,22728.063,23747.422,25842.141,27413.469,28318.853,28881.59,29074.35,29617.447,29258.658,29306.31,28973.749,28993.879,28511.961,27973.636,27650.566,27166.399,26933.924,26786.219,26455.508,26759.481,27810.024,29164.875,31704.988,34349.91,35976.95,35720.044,34539.107,33142.561,32303.758,31425.936,30241.995,29886.665,29931.999,30119.826,28568.865,MRIM
CITIPOWER,18/09/2011,25842.692,23512.624,24159.026,22165.003,20776.245,19517.193,18534.191,17809.909,17256.386,16989.83,17144.768,17303.538,17973.135,18804.317,19634.494,21222.177,22703.162,23787.833,25270.121,25997.737,26653.922,26774.918,27075.35,26666.782,26704.468,26108.799,25513.169,25182.37,24886.433,24411.509,24318.719,24670.957,25186.314,26160.393,27777.098,30127.322,34253.469,37904.615,38608.576,38138.543,37496.165,36610.604,35139.037,33200.047,31817.656,30363.905,29419.805,27436.978,MRIM
CITIPOWER,19/09/2011,24634.299,22255.628,23123.959,21434.953,20255.05,19365.584,18617.029,18009.602,17774.355,17816.503,18673.147,20143.751,23571.333,28235.989,31500.537,33616.859,33489.984,32464.317,32176.798,31964.173,31855.758,31676.99,31844.792,31888.036,31923.668,31954.909,32066.136,31963.617,32077.839,32180.334,32009.607,32289.103,32566.03,32936.869,34350.722,37076.536,38998.129,40505.867,39797.947,38404.722,36742.108,35557.117,34027.129,32155.291,30405.043,29228.011,28119.047,25895.227,MRIM
CITIPOWER,20/09/2011,22983.52,20762.009,21925.082,20148.051,18915.394,18033.429,17307.1,16766.86,16635.447,16684.552,17558.252,18765.75,21884.605,27084.974,31298.85,34325.101,34705.014,34506.79,34941.787,34936.103,34484.758,34354.466,34291.892,34258.368,34821.027,34155.466,33675.406,32994.347,33106.607,32921.272,32668.011,32693.292,33217.242,33976.874,35639.895,37974.259,40664.634,43702.521,44257.53,43662.737,42372.896,41303.923,39909.649,37957.594,35538.188,33468.273,31885.191,29156.597,MRIM
CITIPOWER,21/09/2011,26218.349,23567.465,24372.28,22488.207,21180.879,20234.077,19349.45,18770.422,18645.276,18727.98,19568.809,21193.8,24803.287,29833.901,33787.395,36684.837,37413.293,37089.4,37042.379,36188.446,35352.02,35320.012,35746.526,35531.751,35521.978,35197.9,34872.858,34167.257,33432.772,32830.186,32460.011,32456.077,32595.076,33102.466,33896.076,35121.565,37786.831,41197.324,42103.162,41589.488,40571.578,39502.065,38025.985,36262.613,34417.141,32734.966,31431.146,29002.067,MRIM
CITIPOWER,22/09/2011,25809.836,23069.497,23821.761,22048.603,20622.689,19707.103,18938.896,18401.633,18253.297,18366.176,19240.441,20717.589,24002.157,28719.636,31725.036,33897.384,34052.38,32948.583,32764.503,32398.877,32385.058,32111.213,32019.171,31846.489,31841.979,31775.045,31851.919,31613.221,31758.92,31657.369,31573.056,31846.553,32205.839,32560.675,32942.648,33609.08,35552.411,38604.421,39106.12,38349.882,37119.82,36001.342,34644.798,33128.723,31962.978,30756.31,29804.11,27461.848,MRIM
CITIPOWER,23/09/2011,24430.672,21932.332,22891.867,21160.26,19834.945,18774.073,17991.299,17454.764,17278.971,17368.571,18084.685,19429.174,22653.475,27059.761,30002.198,32673.41,33443.05,32965.032,33101.987,33045.805,33140.756,32920.215,32748.744,32671.148,32443.386,32640.215,32839.979,32731.327,32308.866,32233.192,32175.957,32468.897,33083.159,33898.073,35622.547,37450.534,39730.604,42196.287,41874.224,41107.227,39891.861,39070.849,38078.816,36703.864,35679.829,35154.679,34367.281,31993.586,MRIM
CITIPOWER,24/09/2011,28704.811,25733.784,26282.247,24145.781,22341.156,21176.659,20240.864,19568.895,19067.945,18954.209,19378.43,19778.56,20803.307,22385.125,23190.95,25323.199,27181.817,28407.362,29750.624,31039.051,31871.004,31834.859,31709.349,31764.036,31522.864,31303.944,31209.769,30453.046,30264.405,30314.12,30144.308,30484.552,30815.195,31924.887,33648.365,36497.448,40347.226,43220.307,43355.754,42393.937,41137.148,40055.028,38785.795,37245.429,36269.036,35614.236,35302.476,33655.952,MRIM
CITIPOWER,25/09/2011,30662.267,27759.925,28118.803,25800.853,24132.98,22751.974,21648.816,20763.848,20285.112,20030.037,20112.595,20350.584,21129.987,22152,22556.887,24106.906,25668.147,26710.366,27646.159,28057.457,28263.507,28097.377,27928.397,27531.892,27115.862,26630.565,26297.032,25729.404,25402.273,25212.874,25226.234,25474.272,26024.491,27233.469,28853.303,31318.67,35303.555,39681.605,40799.065,40612.607,40069.843,39531.842,38092.449,36246.664,34497.899,33014.3,31834.872,29545.666,MRIM
CITIPOWER,26/09/2011,26692.874,24047.317,24867.909,23036.288,21612.397,20701.587,19849.113,19225.415,19060.991,19247.066,20166.352,21821.924,25244.016,29785.54,32916.34,36086.528,36692.102,36043.996,35627.711,35229.753,34737.026,34323.725,33888.226,33384.6,33387.865,32933.134,32719.475,32361.282,32135.308,32234.101,32289.696,31996.623,32143.999,32811.476,33637.132,35576.878,38737.093,42156.372,42846.073,42099.685,41148.671,40253.373,38905.174,36784.621,35170.98,33975.907,32090.734,29148.135,MRIM
CITIPOWER,27/09/2011,26083.541,23359.464,23994.001,22225.226,20788.828,19816.055,19027.047,18462.747,18228.489,18257.892,18993.598,20393.728,23549.211,27736.994,30961.766,33316.693,34763.648,35229.125,35718.977,36194.456,36746.737,37018.826,37443.347,36409.559,35025.009,35304.897,34707.857,33709.461,33189.789,32940.952,32934.395,32555.759,32684.293,33039.287,33603.335,34867.782,37362.192,41136.922,41875.006,41152.84,39916.271,38601.383,37105.691,35096.308,33401.941,31907.252,30683.982,28262.987,MRIM
CITIPOWER,28/09/2011,25226.119,22702.797,23443.962,21639.308,20201.426,19166.329,18379.015,17773.964,17624.568,17703.444,18474.457,19568.422,22296.603,25954.938,28686.519,31437.463,32636.047,33160.904,34080.646,34418.489,34921.688,35024.557,35666.592,36293.741,37066.341,37121.846,36979.854,36645.744,36612.726,36422.614,36639.169,37380.084,38287.109,39781.513,41582.23,43336.446,44434.6,45236.562,44935.027,44215.89,42773.723,41178.217,39527.745,37215.147,34916.591,33415.258,32094.528,29505.289,MRIM
