,Date,Measure,Distributor,MeasurementType
562,2015-07-17,2.0,AusNet,MinTemp
563,2015-07-18,1.3,AusNet,MinTemp
564,2015-07-19,-3.0,AusNet,MinTemp
565,2015-07-20,-1.7,AusNet,MinTemp
566,2015-07-21,-3.3,AusNet,MinTemp
567,2015-07-22,-0.8,AusNet,MinTemp
568,2015-07-23,3.1,AusNet,MinTemp
569,2015-07-24,3.1,AusNet,MinTemp
570,2015-07-25,4.0,AusNet,MinTemp
571,2015-07-26,5.4,AusNet,MinTemp
572,2015-07-27,4.5,AusNet,MinTemp
573,2015-07-28,6.1,AusNet,MinTemp
574,2015-07-29,5.1,AusNet,MinTemp
575,2015-07-30,-1.3,AusNet,MinTemp
576,2015-07-31,3.1,AusNet,MinTemp
577,2015-08-01,1.5,AusNet,MinTemp
578,2015-08-02,4.2,AusNet,MinTemp
579,2015-08-03,5.0,AusNet,MinTemp
580,2015-08-04,1.9,AusNet,MinTemp
581,2015-08-05,5.2,AusNet,MinTemp
582,2015-08-06,5.8,AusNet,MinTemp
583,2015-08-07,8.7,AusNet,MinTemp
584,2015-08-08,8.2,AusNet,MinTemp
585,2015-08-09,1.1,AusNet,MinTemp
586,2015-08-10,2.5,AusNet,MinTemp
587,2015-08-11,2.5,AusNet,MinTemp
588,2015-08-12,2.8,AusNet,MinTemp
589,2015-08-13,6.5,AusNet,MinTemp
590,2015-08-14,8.6,AusNet,MinTemp
591,2015-08-15,7.8,AusNet,MinTemp
592,2015-08-16,3.2,AusNet,MinTemp
593,2015-08-17,5.0,AusNet,MinTemp
594,2015-08-18,4.3,AusNet,MinTemp
595,2015-08-19,-1.2,AusNet,MinTemp
596,2015-08-20,1.5,AusNet,MinTemp
597,2015-08-21,5.5,AusNet,MinTemp
598,2015-08-22,4.8,AusNet,MinTemp
599,2015-08-23,5.2,AusNet,MinTemp
600,2015-08-24,7.0,AusNet,MinTemp
601,2015-08-25,4.3,AusNet,MinTemp
602,2015-08-26,6.9,AusNet,MinTemp
603,2015-08-27,8.9,AusNet,MinTemp
604,2015-08-28,7.1,AusNet,MinTemp
605,2015-08-29,2.7,AusNet,MinTemp
606,2015-08-30,7.1,AusNet,MinTemp
607,2015-08-31,1.7,AusNet,MinTemp
608,2015-09-01,0.9,AusNet,MinTemp
609,2015-09-02,0.5,AusNet,MinTemp
610,2015-09-03,6.4,AusNet,MinTemp
611,2015-09-04,7.0,AusNet,MinTemp
612,2015-09-05,8.3,AusNet,MinTemp
613,2015-09-06,3.7,AusNet,MinTemp
614,2015-09-07,7.5,AusNet,MinTemp
615,2015-09-08,7.0,AusNet,MinTemp
616,2015-09-09,7.8,AusNet,MinTemp
617,2015-09-10,9.0,AusNet,MinTemp
618,2015-09-11,3.8,AusNet,MinTemp
619,2015-09-12,4.3,AusNet,MinTemp
620,2015-09-13,5.9,AusNet,MinTemp
621,2015-09-14,4.2,AusNet,MinTemp
622,2015-09-15,10.6,AusNet,MinTemp
623,2015-09-16,6.1,AusNet,MinTemp
624,2015-09-17,7.3,AusNet,MinTemp
625,2015-09-18,8.4,AusNet,MinTemp
626,2015-09-19,5.4,AusNet,MinTemp
627,2015-09-20,3.7,AusNet,MinTemp
628,2015-09-21,4.5,AusNet,MinTemp
629,2015-09-22,6.7,AusNet,MinTemp
630,2015-09-23,1.8,AusNet,MinTemp
631,2015-09-24,-0.5,AusNet,MinTemp
632,2015-09-25,2.5,AusNet,MinTemp
633,2015-09-26,7.7,AusNet,MinTemp
634,2015-09-27,5.6,AusNet,MinTemp
635,2015-09-28,3.1,AusNet,MinTemp
636,2015-09-29,6.7,AusNet,MinTemp
637,2015-09-30,6.2,AusNet,MinTemp
638,2015-10-01,3.0,AusNet,MinTemp
639,2015-10-02,10.1,AusNet,MinTemp
640,2015-10-03,6.7,AusNet,MinTemp
641,2015-10-04,12.1,AusNet,MinTemp
642,2015-10-05,8.4,AusNet,MinTemp
643,2015-10-06,11.0,AusNet,MinTemp
644,2015-10-07,6.7,AusNet,MinTemp
645,2015-10-08,4.0,AusNet,MinTemp
646,2015-10-09,5.7,AusNet,MinTemp
647,2015-10-10,8.9,AusNet,MinTemp
648,2015-10-11,13.9,AusNet,MinTemp
649,2015-10-12,11.0,AusNet,MinTemp
650,2015-10-13,5.1,AusNet,MinTemp
651,2015-10-14,11.5,AusNet,MinTemp
652,2015-10-15,7.5,AusNet,MinTemp
653,2015-10-16,15.3,AusNet,MinTemp
654,2015-10-17,9.0,AusNet,MinTemp
655,2015-10-18,8.6,AusNet,MinTemp
656,2015-10-19,5.2,AusNet,MinTemp
657,2015-10-20,9.7,AusNet,MinTemp
658,2015-10-21,12.9,AusNet,MinTemp
659,2015-10-22,9.9,AusNet,MinTemp
660,2015-10-23,9.2,AusNet,MinTemp
661,2015-10-24,11.0,AusNet,MinTemp
662,2015-10-25,12.2,AusNet,MinTemp
663,2015-10-26,12.7,AusNet,MinTemp
664,2015-10-27,9.9,AusNet,MinTemp
665,2015-10-28,4.1,AusNet,MinTemp
666,2015-10-29,3.8,AusNet,MinTemp
667,2015-10-30,5.5,AusNet,MinTemp
668,2015-10-31,12.1,AusNet,MinTemp
669,2015-11-01,9.5,AusNet,MinTemp
670,2015-11-02,12.9,AusNet,MinTemp
671,2015-11-03,5.3,AusNet,MinTemp
672,2015-11-04,12.4,AusNet,MinTemp
673,2015-11-05,13.9,AusNet,MinTemp
674,2015-11-06,12.9,AusNet,MinTemp
675,2015-11-07,10.7,AusNet,MinTemp
676,2015-11-08,3.2,AusNet,MinTemp
677,2015-11-09,7.2,AusNet,MinTemp
678,2015-11-10,14.3,AusNet,MinTemp
679,2015-11-11,9.7,AusNet,MinTemp
680,2015-11-12,11.8,AusNet,MinTemp
681,2015-11-13,11.6,AusNet,MinTemp
682,2015-11-14,6.6,AusNet,MinTemp
683,2015-11-15,4.2,AusNet,MinTemp
684,2015-11-16,7.0,AusNet,MinTemp
685,2015-11-17,9.2,AusNet,MinTemp
686,2015-11-18,9.3,AusNet,MinTemp
687,2015-11-19,13.9,AusNet,MinTemp
688,2015-11-20,12.7,AusNet,MinTemp
689,2015-11-21,10.6,AusNet,MinTemp
690,2015-11-22,10.4,AusNet,MinTemp
691,2015-11-23,10.0,AusNet,MinTemp
692,2015-11-24,11.2,AusNet,MinTemp
693,2015-11-25,8.0,AusNet,MinTemp
694,2015-11-26,9.0,AusNet,MinTemp
695,2015-11-27,5.1,AusNet,MinTemp
696,2015-11-28,8.4,AusNet,MinTemp
697,2015-11-29,12.0,AusNet,MinTemp
698,2015-11-30,8.8,AusNet,MinTemp
699,2015-12-01,14.9,AusNet,MinTemp
700,2015-12-02,8.1,AusNet,MinTemp
701,2015-12-03,8.3,AusNet,MinTemp
702,2015-12-04,7.5,AusNet,MinTemp
703,2015-12-05,9.5,AusNet,MinTemp
704,2015-12-06,16.5,AusNet,MinTemp
705,2015-12-07,17.2,AusNet,MinTemp
706,2015-12-08,16.5,AusNet,MinTemp
707,2015-12-09,13.9,AusNet,MinTemp
708,2015-12-10,10.8,AusNet,MinTemp
709,2015-12-11,11.6,AusNet,MinTemp
710,2015-12-12,8.2,AusNet,MinTemp
711,2015-12-13,4.1,AusNet,MinTemp
712,2015-12-14,7.3,AusNet,MinTemp
713,2015-12-15,10.5,AusNet,MinTemp
714,2015-12-16,15.2,AusNet,MinTemp
715,2015-12-17,17.0,AusNet,MinTemp
716,2015-12-18,13.7,AusNet,MinTemp
717,2015-12-19,18.3,AusNet,MinTemp
718,2015-12-20,22.0,AusNet,MinTemp
719,2015-12-21,14.3,AusNet,MinTemp
720,2015-12-22,10.9,AusNet,MinTemp
721,2015-12-23,13.7,AusNet,MinTemp
722,2015-12-24,13.1,AusNet,MinTemp
723,2015-12-25,11.8,AusNet,MinTemp
724,2015-12-26,14.0,AusNet,MinTemp
725,2015-12-27,8.3,AusNet,MinTemp
726,2015-12-28,6.7,AusNet,MinTemp
727,2015-12-29,7.5,AusNet,MinTemp
728,2015-12-30,10.6,AusNet,MinTemp
729,2015-12-31,13.7,AusNet,MinTemp
730,2015-01-01,0.0,AusNet,Rain Fall
731,2015-01-02,0.0,AusNet,Rain Fall
732,2015-01-03,0.0,AusNet,Rain Fall
733,2015-01-04,0.6,AusNet,Rain Fall
734,2015-01-05,0.4,AusNet,Rain Fall
735,2015-01-06,0.4,AusNet,Rain Fall
736,2015-01-07,0.2,AusNet,Rain Fall
737,2015-01-08,1.8,AusNet,Rain Fall
738,2015-01-09,8.0,AusNet,Rain Fall
739,2015-01-10,3.8,AusNet,Rain Fall
740,2015-01-11,0.0,AusNet,Rain Fall
741,2015-01-12,0.0,AusNet,Rain Fall
742,2015-01-13,0.0,AusNet,Rain Fall
743,2015-01-14,10.0,AusNet,Rain Fall
744,2015-01-15,0.4,AusNet,Rain Fall
745,2015-01-16,1.4,AusNet,Rain Fall
746,2015-01-17,0.0,AusNet,Rain Fall
747,2015-01-18,0.0,AusNet,Rain Fall
748,2015-01-19,0.0,AusNet,Rain Fall
749,2015-01-20,0.0,AusNet,Rain Fall
750,2015-01-21,11.0,AusNet,Rain Fall
751,2015-01-22,0.0,AusNet,Rain Fall
752,2015-01-23,0.0,AusNet,Rain Fall
753,2015-01-24,0.0,AusNet,Rain Fall
754,2015-01-25,0.0,AusNet,Rain Fall
755,2015-01-26,0.0,AusNet,Rain Fall
756,2015-01-27,0.0,AusNet,Rain Fall
757,2015-01-28,0.0,AusNet,Rain Fall
758,2015-01-29,0.0,AusNet,Rain Fall
759,2015-01-30,2.2,AusNet,Rain Fall
760,2015-01-31,0.0,AusNet,Rain Fall
761,2015-02-01,0.0,AusNet,Rain Fall
762,2015-02-02,0.0,AusNet,Rain Fall
763,2015-02-03,0.0,AusNet,Rain Fall
764,2015-02-04,0.0,AusNet,Rain Fall
765,2015-02-05,0.0,AusNet,Rain Fall
766,2015-02-06,0.0,AusNet,Rain Fall
767,2015-02-07,0.0,AusNet,Rain Fall
768,2015-02-08,0.0,AusNet,Rain Fall
769,2015-02-09,0.0,AusNet,Rain Fall
770,2015-02-10,0.0,AusNet,Rain Fall
771,2015-02-11,0.0,AusNet,Rain Fall
772,2015-02-12,0.0,AusNet,Rain Fall
773,2015-02-13,0.2,AusNet,Rain Fall
774,2015-02-14,27.0,AusNet,Rain Fall
775,2015-02-15,30.4,AusNet,Rain Fall
776,2015-02-16,0.0,AusNet,Rain Fall
777,2015-02-17,0.2,AusNet,Rain Fall
778,2015-02-18,1.0,AusNet,Rain Fall
779,2015-02-19,1.2,AusNet,Rain Fall
780,2015-02-20,0.0,AusNet,Rain Fall
781,2015-02-21,0.2,AusNet,Rain Fall
782,2015-02-22,0.0,AusNet,Rain Fall
783,2015-02-23,1.6,AusNet,Rain Fall
784,2015-02-24,1.2,AusNet,Rain Fall
785,2015-02-25,0.6,AusNet,Rain Fall
786,2015-02-26,0.0,AusNet,Rain Fall
787,2015-02-27,0.0,AusNet,Rain Fall
788,2015-02-28,0.0,AusNet,Rain Fall
789,2015-03-01,7.6,AusNet,Rain Fall
790,2015-03-02,0.2,AusNet,Rain Fall
791,2015-03-03,0.0,AusNet,Rain Fall
792,2015-03-04,0.0,AusNet,Rain Fall
793,2015-03-05,1.8,AusNet,Rain Fall
794,2015-03-06,0.0,AusNet,Rain Fall
795,2015-03-07,1.6,AusNet,Rain Fall
796,2015-03-08,0.0,AusNet,Rain Fall
797,2015-03-09,0.0,AusNet,Rain Fall
798,2015-03-10,0.0,AusNet,Rain Fall
799,2015-03-11,0.0,AusNet,Rain Fall
800,2015-03-12,0.0,AusNet,Rain Fall
801,2015-03-13,0.0,AusNet,Rain Fall
802,2015-03-14,0.0,AusNet,Rain Fall
803,2015-03-15,2.6,AusNet,Rain Fall
804,2015-03-16,0.0,AusNet,Rain Fall
805,2015-03-17,0.0,AusNet,Rain Fall
806,2015-03-18,1.4,AusNet,Rain Fall
807,2015-03-19,0.2,AusNet,Rain Fall
808,2015-03-20,0.8,AusNet,Rain Fall
809,2015-03-21,1.2,AusNet,Rain Fall
810,2015-03-22,0.0,AusNet,Rain Fall
811,2015-03-23,0.0,AusNet,Rain Fall
812,2015-03-24,0.0,AusNet,Rain Fall
813,2015-03-25,0.4,AusNet,Rain Fall
814,2015-03-26,0.2,AusNet,Rain Fall
815,2015-03-27,12.0,AusNet,Rain Fall
816,2015-03-28,1.2,AusNet,Rain Fall
817,2015-03-29,0.2,AusNet,Rain Fall
818,2015-03-30,0.0,AusNet,Rain Fall
819,2015-03-31,0.0,AusNet,Rain Fall
820,2015-04-01,0.0,AusNet,Rain Fall
821,2015-04-02,1.4,AusNet,Rain Fall
822,2015-04-03,0.0,AusNet,Rain Fall
823,2015-04-04,0.0,AusNet,Rain Fall
824,2015-04-05,0.0,AusNet,Rain Fall
825,2015-04-06,0.0,AusNet,Rain Fall
826,2015-04-07,4.4,AusNet,Rain Fall
827,2015-04-08,16.0,AusNet,Rain Fall
828,2015-04-09,0.0,AusNet,Rain Fall
829,2015-04-10,0.0,AusNet,Rain Fall
830,2015-04-11,0.0,AusNet,Rain Fall
831,2015-04-12,0.0,AusNet,Rain Fall
832,2015-04-13,0.0,AusNet,Rain Fall
833,2015-04-14,0.2,AusNet,Rain Fall
834,2015-04-15,2.8,AusNet,Rain Fall
835,2015-04-16,2.8,AusNet,Rain Fall
836,2015-04-17,0.0,AusNet,Rain Fall
837,2015-04-18,9.4,AusNet,Rain Fall
838,2015-04-19,3.4,AusNet,Rain Fall
839,2015-04-20,0.2,AusNet,Rain Fall
840,2015-04-21,0.0,AusNet,Rain Fall
841,2015-04-22,0.0,AusNet,Rain Fall
842,2015-04-23,5.8,AusNet,Rain Fall
843,2015-04-24,1.0,AusNet,Rain Fall
844,2015-04-25,0.2,AusNet,Rain Fall
845,2015-04-26,0.4,AusNet,Rain Fall
846,2015-04-27,1.4,AusNet,Rain Fall
847,2015-04-28,0.0,AusNet,Rain Fall
848,2015-04-29,0.2,AusNet,Rain Fall
849,2015-04-30,0.0,AusNet,Rain Fall
850,2015-05-01,0.2,AusNet,Rain Fall
851,2015-05-02,0.2,AusNet,Rain Fall
852,2015-05-03,0.0,AusNet,Rain Fall
853,2015-05-04,0.0,AusNet,Rain Fall
854,2015-05-05,0.0,AusNet,Rain Fall
855,2015-05-06,6.2,AusNet,Rain Fall
856,2015-05-07,0.4,AusNet,Rain Fall
857,2015-05-08,1.6,AusNet,Rain Fall
858,2015-05-09,0.0,AusNet,Rain Fall
859,2015-05-10,13.0,AusNet,Rain Fall
860,2015-05-11,11.4,AusNet,Rain Fall
861,2015-05-12,1.4,AusNet,Rain Fall
862,2015-05-13,21.8,AusNet,Rain Fall
863,2015-05-14,5.8,AusNet,Rain Fall
864,2015-05-15,1.0,AusNet,Rain Fall
865,2015-05-16,0.2,AusNet,Rain Fall
866,2015-05-17,0.2,AusNet,Rain Fall
867,2015-05-18,0.2,AusNet,Rain Fall
868,2015-05-19,0.0,AusNet,Rain Fall
869,2015-05-20,0.0,AusNet,Rain Fall
870,2015-05-21,0.4,AusNet,Rain Fall
871,2015-05-22,5.8,AusNet,Rain Fall
872,2015-05-23,0.0,AusNet,Rain Fall
873,2015-05-24,0.0,AusNet,Rain Fall
874,2015-05-25,0.0,AusNet,Rain Fall
875,2015-05-26,0.2,AusNet,Rain Fall
876,2015-05-27,0.0,AusNet,Rain Fall
877,2015-05-28,0.0,AusNet,Rain Fall
878,2015-05-29,0.4,AusNet,Rain Fall
879,2015-05-30,0.0,AusNet,Rain Fall
880,2015-05-31,0.2,AusNet,Rain Fall
881,2015-06-01,8.2,AusNet,Rain Fall
882,2015-06-02,0.6,AusNet,Rain Fall
883,2015-06-03,0.0,AusNet,Rain Fall
884,2015-06-04,0.2,AusNet,Rain Fall
885,2015-06-05,11.4,AusNet,Rain Fall
886,2015-06-06,0.0,AusNet,Rain Fall
887,2015-06-07,0.0,AusNet,Rain Fall
888,2015-06-08,0.0,AusNet,Rain Fall
889,2015-06-09,1.4,AusNet,Rain Fall
890,2015-06-10,1.2,AusNet,Rain Fall
891,2015-06-11,0.0,AusNet,Rain Fall
892,2015-06-12,0.0,AusNet,Rain Fall
893,2015-06-13,0.0,AusNet,Rain Fall
894,2015-06-14,0.2,AusNet,Rain Fall
895,2015-06-15,0.0,AusNet,Rain Fall
896,2015-06-16,4.6,AusNet,Rain Fall
897,2015-06-17,0.0,AusNet,Rain Fall
898,2015-06-18,5.8,AusNet,Rain Fall
899,2015-06-19,12.4,AusNet,Rain Fall
900,2015-06-20,0.4,AusNet,Rain Fall
901,2015-06-21,0.0,AusNet,Rain Fall
902,2015-06-22,0.0,AusNet,Rain Fall
903,2015-06-23,0.0,AusNet,Rain Fall
904,2015-06-24,0.2,AusNet,Rain Fall
905,2015-06-25,0.0,AusNet,Rain Fall
906,2015-06-26,0.0,AusNet,Rain Fall
907,2015-06-27,0.0,AusNet,Rain Fall
908,2015-06-28,0.0,AusNet,Rain Fall
909,2015-06-29,0.0,AusNet,Rain Fall
910,2015-06-30,0.0,AusNet,Rain Fall
911,2015-07-01,0.0,AusNet,Rain Fall
912,2015-07-02,6.2,AusNet,Rain Fall
913,2015-07-03,5.6,AusNet,Rain Fall
914,2015-07-04,0.0,AusNet,Rain Fall
915,2015-07-05,0.2,AusNet,Rain Fall
916,2015-07-06,0.0,AusNet,Rain Fall
917,2015-07-07,2.6,AusNet,Rain Fall
918,2015-07-08,1.0,AusNet,Rain Fall
919,2015-07-09,0.0,AusNet,Rain Fall
920,2015-07-10,1.6,AusNet,Rain Fall
921,2015-07-11,0.0,AusNet,Rain Fall
922,2015-07-12,4.4,AusNet,Rain Fall
923,2015-07-13,1.2,AusNet,Rain Fall
924,2015-07-14,4.8,AusNet,Rain Fall
925,2015-07-15,1.2,AusNet,Rain Fall
926,2015-07-16,2.0,AusNet,Rain Fall
927,2015-07-17,1.0,AusNet,Rain Fall
928,2015-07-18,1.0,AusNet,Rain Fall
929,2015-07-19,0.0,AusNet,Rain Fall
930,2015-07-20,0.2,AusNet,Rain Fall
931,2015-07-21,0.0,AusNet,Rain Fall
932,2015-07-22,0.2,AusNet,Rain Fall
933,2015-07-23,0.6,AusNet,Rain Fall
934,2015-07-24,0.2,AusNet,Rain Fall
935,2015-07-25,6.6,AusNet,Rain Fall
936,2015-07-26,12.8,AusNet,Rain Fall
937,2015-07-27,7.4,AusNet,Rain Fall
938,2015-07-28,1.2,AusNet,Rain Fall
939,2015-07-29,0.0,AusNet,Rain Fall
940,2015-07-30,0.0,AusNet,Rain Fall
941,2015-07-31,0.8,AusNet,Rain Fall
942,2015-08-01,2.8,AusNet,Rain Fall
943,2015-08-02,1.4,AusNet,Rain Fall
944,2015-08-03,9.6,AusNet,Rain Fall
945,2015-08-04,1.6,AusNet,Rain Fall
946,2015-08-05,4.0,AusNet,Rain Fall
947,2015-08-06,3.8,AusNet,Rain Fall
948,2015-08-07,2.6,AusNet,Rain Fall
949,2015-08-08,0.2,AusNet,Rain Fall
950,2015-08-09,0.0,AusNet,Rain Fall
951,2015-08-10,0.4,AusNet,Rain Fall
952,2015-08-11,0.2,AusNet,Rain Fall
953,2015-08-12,0.0,AusNet,Rain Fall
954,2015-08-13,0.2,AusNet,Rain Fall
955,2015-08-14,2.2,AusNet,Rain Fall
956,2015-08-15,0.6,AusNet,Rain Fall
957,2015-08-16,0.2,AusNet,Rain Fall
958,2015-08-17,5.0,AusNet,Rain Fall
959,2015-08-18,1.2,AusNet,Rain Fall
960,2015-08-19,0.4,AusNet,Rain Fall
961,2015-08-20,0.2,AusNet,Rain Fall
962,2015-08-21,0.0,AusNet,Rain Fall
963,2015-08-22,0.0,AusNet,Rain Fall
964,2015-08-23,0.0,AusNet,Rain Fall
965,2015-08-24,0.0,AusNet,Rain Fall
966,2015-08-25,2.0,AusNet,Rain Fall
967,2015-08-26,0.0,AusNet,Rain Fall
968,2015-08-27,7.2,AusNet,Rain Fall
969,2015-08-28,40.8,AusNet,Rain Fall
970,2015-08-29,2.8,AusNet,Rain Fall
971,2015-08-30,0.8,AusNet,Rain Fall
972,2015-08-31,0.0,AusNet,Rain Fall
973,2015-09-01,0.0,AusNet,Rain Fall
974,2015-09-02,0.0,AusNet,Rain Fall
975,2015-09-03,0.0,AusNet,Rain Fall
976,2015-09-04,0.0,AusNet,Rain Fall
977,2015-09-05,0.0,AusNet,Rain Fall
978,2015-09-06,0.0,AusNet,Rain Fall
979,2015-09-07,1.0,AusNet,Rain Fall
980,2015-09-08,5.6,AusNet,Rain Fall
981,2015-09-09,0.0,AusNet,Rain Fall
982,2015-09-10,4.2,AusNet,Rain Fall
983,2015-09-11,0.4,AusNet,Rain Fall
984,2015-09-12,0.0,AusNet,Rain Fall
985,2015-09-13,0.0,AusNet,Rain Fall
986,2015-09-14,0.0,AusNet,Rain Fall
987,2015-09-15,9.4,AusNet,Rain Fall
988,2015-09-16,1.4,AusNet,Rain Fall
989,2015-09-17,0.0,AusNet,Rain Fall
990,2015-09-18,0.2,AusNet,Rain Fall
991,2015-09-19,0.0,AusNet,Rain Fall
992,2015-09-20,0.2,AusNet,Rain Fall
993,2015-09-21,0.0,AusNet,Rain Fall
994,2015-09-22,2.0,AusNet,Rain Fall
995,2015-09-23,0.6,AusNet,Rain Fall
996,2015-09-24,0.4,AusNet,Rain Fall
997,2015-09-25,0.0,AusNet,Rain Fall
998,2015-09-26,0.0,AusNet,Rain Fall
999,2015-09-27,0.2,AusNet,Rain Fall
1000,2015-09-28,0.0,AusNet,Rain Fall
1001,2015-09-29,0.0,AusNet,Rain Fall
1002,2015-09-30,,AusNet,Rain Fall
1003,2015-10-01,0.0,AusNet,Rain Fall
1004,2015-10-02,0.0,AusNet,Rain Fall
1005,2015-10-03,0.0,AusNet,Rain Fall
1006,2015-10-04,0.0,AusNet,Rain Fall
1007,2015-10-05,0.0,AusNet,Rain Fall
1008,2015-10-06,0.0,AusNet,Rain Fall
1009,2015-10-07,0.0,AusNet,Rain Fall
1010,2015-10-08,0.0,AusNet,Rain Fall
1011,2015-10-09,0.0,AusNet,Rain Fall
1012,2015-10-10,0.0,AusNet,Rain Fall
1013,2015-10-11,10.2,AusNet,Rain Fall
1014,2015-10-12,4.4,AusNet,Rain Fall
1015,2015-10-13,0.0,AusNet,Rain Fall
1016,2015-10-14,0.0,AusNet,Rain Fall
1017,2015-10-15,0.0,AusNet,Rain Fall
1018,2015-10-16,0.0,AusNet,Rain Fall
1019,2015-10-17,0.0,AusNet,Rain Fall
1020,2015-10-18,0.0,AusNet,Rain Fall
1021,2015-10-19,0.0,AusNet,Rain Fall
1022,2015-10-20,0.0,AusNet,Rain Fall
1023,2015-10-21,1.6,AusNet,Rain Fall
1024,2015-10-22,5.4,AusNet,Rain Fall
1025,2015-10-23,3.8,AusNet,Rain Fall
1026,2015-10-24,0.0,AusNet,Rain Fall
1027,2015-10-25,0.0,AusNet,Rain Fall
1028,2015-10-26,0.0,AusNet,Rain Fall
1029,2015-10-27,1.6,AusNet,Rain Fall
1030,2015-10-28,0.0,AusNet,Rain Fall
1031,2015-10-29,0.0,AusNet,Rain Fall
1032,2015-10-30,0.0,AusNet,Rain Fall
1033,2015-10-31,0.0,AusNet,Rain Fall
1034,2015-11-01,5.6,AusNet,Rain Fall
1035,2015-11-02,17.8,AusNet,Rain Fall
1036,2015-11-03,0.4,AusNet,Rain Fall
1037,2015-11-04,2.6,AusNet,Rain Fall
1038,2015-11-05,2.0,AusNet,Rain Fall
1039,2015-11-06,11.0,AusNet,Rain Fall
1040,2015-11-07,1.8,AusNet,Rain Fall
1041,2015-11-08,0.2,AusNet,Rain Fall
1042,2015-11-09,0.0,AusNet,Rain Fall
1043,2015-11-10,0.0,AusNet,Rain Fall
1044,2015-11-11,6.4,AusNet,Rain Fall
1045,2015-11-12,0.8,AusNet,Rain Fall
1046,2015-11-13,0.0,AusNet,Rain Fall
1047,2015-11-14,0.0,AusNet,Rain Fall
1048,2015-11-15,0.0,AusNet,Rain Fall
1049,2015-11-16,0.0,AusNet,Rain Fall
1050,2015-11-17,0.0,AusNet,Rain Fall
1051,2015-11-18,0.0,AusNet,Rain Fall
1052,2015-11-19,0.0,AusNet,Rain Fall
1053,2015-11-20,0.8,AusNet,Rain Fall
1054,2015-11-21,7.6,AusNet,Rain Fall
1055,2015-11-22,0.0,AusNet,Rain Fall
1056,2015-11-23,0.0,AusNet,Rain Fall
1057,2015-11-24,0.0,AusNet,Rain Fall
1058,2015-11-25,0.0,AusNet,Rain Fall
1059,2015-11-26,7.6,AusNet,Rain Fall
1060,2015-11-27,2.0,AusNet,Rain Fall
1061,2015-11-28,0.2,AusNet,Rain Fall
1062,2015-11-29,0.0,AusNet,Rain Fall
1063,2015-11-30,0.0,AusNet,Rain Fall
1064,2015-12-01,0.0,AusNet,Rain Fall
1065,2015-12-02,0.2,AusNet,Rain Fall
1066,2015-12-03,0.0,AusNet,Rain Fall
1067,2015-12-04,0.0,AusNet,Rain Fall
1068,2015-12-05,0.0,AusNet,Rain Fall
1069,2015-12-06,0.0,AusNet,Rain Fall
1070,2015-12-07,0.0,AusNet,Rain Fall
1071,2015-12-08,0.2,AusNet,Rain Fall
1072,2015-12-09,2.4,AusNet,Rain Fall
1073,2015-12-10,0.2,AusNet,Rain Fall
1074,2015-12-11,0.0,AusNet,Rain Fall
1075,2015-12-12,0.0,AusNet,Rain Fall
1076,2015-12-13,0.0,AusNet,Rain Fall
1077,2015-12-14,0.0,AusNet,Rain Fall
1078,2015-12-15,0.0,AusNet,Rain Fall
1079,2015-12-16,0.0,AusNet,Rain Fall
1080,2015-12-17,0.0,AusNet,Rain Fall
1081,2015-12-18,0.0,AusNet,Rain Fall
1082,2015-12-19,0.0,AusNet,Rain Fall
1083,2015-12-20,0.0,AusNet,Rain Fall
1084,2015-12-21,0.6,AusNet,Rain Fall
1085,2015-12-22,0.2,AusNet,Rain Fall
1086,2015-12-23,0.0,AusNet,Rain Fall
1087,2015-12-24,0.0,AusNet,Rain Fall
1088,2015-12-25,0.0,AusNet,Rain Fall
1089,2015-12-26,1.4,AusNet,Rain Fall
1090,2015-12-27,4.6,AusNet,Rain Fall
1091,2015-12-28,0.0,AusNet,Rain Fall
1092,2015-12-29,0.0,AusNet,Rain Fall
1093,2015-12-30,0.0,AusNet,Rain Fall
1094,2015-12-31,0.0,AusNet,Rain Fall
1095,2015-01-01,23.8,AusNet,Solar Exposure
1096,2015-01-02,27.4,AusNet,Solar Exposure
1097,2015-01-03,31.1,AusNet,Solar Exposure
1098,2015-01-04,23.8,AusNet,Solar Exposure
1099,2015-01-05,24.6,AusNet,Solar Exposure
1100,2015-01-06,24.3,AusNet,Solar Exposure
1101,2015-01-07,26.8,AusNet,Solar Exposure
1102,2015-01-08,8.6,AusNet,Solar Exposure
1103,2015-01-09,3.5,AusNet,Solar Exposure
1104,2015-01-10,5.3,AusNet,Solar Exposure
1105,2015-01-11,14.4,AusNet,Solar Exposure
1106,2015-01-12,31.7,AusNet,Solar Exposure
1107,2015-01-13,4.2,AusNet,Solar Exposure
1108,2015-01-14,17.4,AusNet,Solar Exposure
1109,2015-01-15,15.4,AusNet,Solar Exposure
1110,2015-01-16,31.9,AusNet,Solar Exposure
1111,2015-01-17,27.0,AusNet,Solar Exposure
1112,2015-01-18,24.4,AusNet,Solar Exposure
1113,2015-01-19,31.6,AusNet,Solar Exposure
1114,2015-01-20,21.6,AusNet,Solar Exposure
1115,2015-01-21,27.2,AusNet,Solar Exposure
1116,2015-01-22,28.2,AusNet,Solar Exposure
1117,2015-01-23,26.6,AusNet,Solar Exposure
1118,2015-01-24,18.7,AusNet,Solar Exposure
1119,2015-01-25,25.1,AusNet,Solar Exposure
1120,2015-01-26,16.9,AusNet,Solar Exposure
